inherit_prob,bootstrap_index,condition,reach_fraction,median_semantic_information_among_reached,median_censored_lower_bound,mean_value_of_information,n_reached,n_censored
0.8,1848,selective,1.0,0.486347916087584,,5.957054036458331,20,0
0.8,1849,control,1.0,0.0,,0.0,20,0
0.8,1849,selective,1.0,0.485789556833892,,5.928981662326389,20,0
0.8,1850,control,1.0,4.0042831297686464e-17,,0.0,20,0
0.8,1850,selective,1.0,0.48768611980148235,,5.946406249999998,20,0
0.8,1851,control,1.0,4.0042831297686464e-17,,0.0,20,0
0.8,1851,selective,1.0,0.48463021272566675,,5.939919704861111,20,0
0.8,1852,control,1.0,0.0,,0.0,20,0
0.8,1852,selective,1.0,0.485789556833892,,5.945523003472221,20,0
0.8,1853,control,1.0,0.0,,0.0,20,0
0.8,1853,selective,1.0,0.4855313276335978,,5.922134874131944,20,0
0.8,1854,control,1.0,0.0,,0.0,20,0
0.8,1854,selective,1.0,0.48768611980148235,,5.985598958333332,20,0
0.8,1855,control,1.0,0.0,,0.0,20,0
0.8,1855,selective,1.0,0.4889245897240212,,5.940463867187498,20,0
0.8,1856,control,1.0,0.0,,0.0,20,0
0.8,1856,selective,1.0,0.48768343982457535,,5.940708007812497,20,0
0.8,1857,control,1.0,0.0,,0.0,20,0
0.8,1857,selective,1.0,0.4860477860341863,,5.916180555555554,20,0
0.8,1858,control,1.0,0.0,,0.0,20,0
0.8,1858,selective,1.0,0.485789556833892,,5.922031249999996,20,0
0.8,1859,control,1.0,0.0,,0.0,20,0
0.8,1859,selective,1.0,0.48463021272566675,,5.961539713541667,20,0
0.8,1860,control,1.0,8.008566259537293e-17,,0.0,20,0
0.8,1860,selective,1.0,0.486347916087584,,5.938178168402774,20,0
0.8,1861,control,1.0,0.0,,0.0,20,0
0.8,1861,selective,1.0,0.485789556833892,,5.97736328125,20,0
0.8,1862,control,1.0,0.0,,0.0,20,0
0.8,1862,selective,1.0,0.486347916087584,,5.94631130642361,20,0
0.8,1863,control,1.0,0.0,,0.0,20,0
0.8,1863,selective,1.0,0.48619785106088514,,5.916965603298609,20,0
0.8,1864,control,1.0,0.0,,0.0,20,0
0.8,1864,selective,1.0,0.485789556833892,,5.903301866319443,20,0
0.8,1865,control,1.0,0.0,,0.0,20,0
0.8,1865,selective,1.0,0.48639510300635674,,5.92663411458333,20,0
0.8,1866,control,1.0,0.0,,0.0,20,0
0.8,1866,selective,1.0,0.48508569387143263,,5.943293185763887,20,0
0.8,1867,control,1.0,0.0,,0.0,20,0
0.8,1867,selective,1.0,0.4831393320389009,,5.9339252387152746,20,0
0.8,1868,control,1.0,0.0,,0.0,20,0
0.8,1868,selective,1.0,0.4864422899251295,,5.948393012152776,20,0
0.8,1869,control,1.0,8.008566259537293e-17,,0.0,20,0
0.8,1869,selective,1.0,0.4855313276335978,,5.9254752604166665,20,0
0.8,1870,control,1.0,0.0,,0.0,20,0
0.8,1870,selective,1.0,0.4889245897240212,,5.9502902560763875,20,0
0.8,1871,control,1.0,0.0,,0.0,20,0
0.8,1871,selective,1.0,0.4859868087793636,,5.963301866319442,20,0
0.8,1872,control,1.0,0.0,,0.0,20,0
0.8,1872,selective,1.0,0.48639510300635674,,5.959740125868055,20,0
0.8,1873,control,1.0,0.0,,0.0,20,0
0.8,1873,selective,1.0,0.4898743327657442,,5.949368489583333,20,0
0.8,1874,control,1.0,0.0,,0.0,20,0
0.8,1874,selective,1.0,0.4834342149283183,,5.9558935546874965,20,0
0.8,1875,control,1.0,4.0042831297686464e-17,,0.0,20,0
0.8,1875,selective,1.0,0.48987701274265116,,5.944461805555552,20,0
0.8,1876,control,1.0,0.0,,0.0,20,0
0.8,1876,selective,1.0,0.4860477860341863,,5.931671549479165,20,0
0.8,1877,control,1.0,8.008566259537293e-17,,0.0,20,0
0.8,1877,selective,1.0,0.4864422899251295,,5.956748046874999,20,0
0.8,1878,control,1.0,0.0,,0.0,20,0
0.8,1878,selective,1.0,0.4862450379796579,,5.927003580729165,20,0
0.8,1879,control,1.0,0.0,,0.0,20,0
0.8,1879,selective,1.0,0.48619785106088514,,5.930282118055552,20,0
0.8,1880,control,1.0,0.0,,0.0,20,0
0.8,1880,selective,1.0,0.48639510300635674,,5.932287868923608,20,0
0.8,1881,control,1.0,0.0,,0.0,20,0
0.8,1881,selective,1.0,0.485789556833892,,5.927132703993054,20,0
0.8,1882,control,1.0,0.0,,0.0,20,0
0.8,1882,selective,1.0,0.48619785106088514,,5.932477756076387,20,0
0.8,1883,control,1.0,0.0,,0.0,20,0
0.8,1883,selective,1.0,0.4864422899251295,,5.940819227430555,20,0
0.8,1884,control,1.0,0.0,,0.0,20,0
0.8,1884,selective,1.0,0.48639510300635674,,5.968180881076387,20,0
0.8,1885,control,1.0,0.0,,0.0,20,0
0.8,1885,selective,1.0,0.4826336036554482,,5.941843532986111,20,0
0.8,1886,control,1.0,0.0,,0.0,20,0
0.8,1886,selective,1.0,0.4855313276335978,,5.931481119791667,20,0
0.8,1887,control,1.0,0.0,,0.0,20,0
0.8,1887,selective,1.0,0.486347916087584,,5.934731445312498,20,0
0.8,1888,control,1.0,0.0,,0.0,20,0
0.8,1888,selective,1.0,0.48414752808378314,,5.959490017361107,20,0
0.8,1889,control,1.0,0.0,,0.0,20,0
0.8,1889,selective,1.0,0.48619785106088514,,5.921187608506942,20,0
0.8,1890,control,1.0,0.0,,0.0,20,0
0.8,1890,selective,1.0,0.4889272697009282,,5.957750108506943,20,0
0.8,1891,control,1.0,0.0,,0.0,20,0
0.8,1891,selective,1.0,0.4845935590365436,,5.953831922743055,20,0
0.8,1892,control,1.0,0.0,,0.0,20,0
0.8,1892,selective,1.0,0.4837290978177357,,5.9458528645833315,20,0
0.8,1893,control,1.0,0.0,,0.0,20,0
0.8,1893,selective,1.0,0.4837290978177357,,5.954233940972221,20,0
0.8,1894,control,1.0,0.0,,0.0,20,0
0.8,1894,selective,1.0,0.486347916087584,,5.915662977430552,20,0
0.8,1895,control,1.0,0.0,,0.0,20,0
0.8,1895,selective,1.0,0.48619785106088514,,5.924438476562498,20,0
0.8,1896,control,1.0,0.0,,0.0,20,0
0.8,1896,selective,1.0,0.4855313276335978,,5.924699435763886,20,0
0.8,1897,control,1.0,0.0,,0.0,20,0
0.8,1897,selective,1.0,0.486347916087584,,5.937696940104165,20,0
0.8,1898,control,1.0,0.0,,0.0,20,0
0.8,1898,selective,1.0,0.4889272697009282,,5.949451497395832,20,0
0.8,1899,control,1.0,0.0,,0.0,20,0
0.8,1899,selective,1.0,0.4834342149283183,,5.945070529513888,20,0
0.8,1900,control,1.0,0.0,,0.0,20,0
0.8,1900,selective,1.0,0.4876389328827096,,5.9457693142361085,20,0
0.8,1901,control,1.0,0.0,,0.0,20,0
0.8,1901,selective,1.0,0.4826933010861404,,5.902767469618054,20,0
0.8,1902,control,1.0,0.0,,0.0,20,0
0.8,1902,selective,1.0,0.48748618787910375,,5.944592013888886,20,0
0.8,1903,control,1.0,4.0042831297686464e-17,,0.0,20,0
0.8,1903,selective,1.0,0.4860477860341863,,5.909605577256943,20,0
0.8,1904,control,1.0,0.0,,0.0,20,0
0.8,1904,selective,1.0,0.4855313276335978,,5.920498589409721,20,0
0.8,1905,control,1.0,0.0,,0.0,20,0
0.8,1905,selective,1.0,0.4862450379796579,,5.924401584201387,20,0
0.8,1906,control,1.0,8.008566259537293e-17,,0.0,20,0
0.8,1906,selective,1.0,0.4889245897240212,,5.948334960937499,20,0
0.8,1907,control,1.0,0.0,,0.0,20,0
0.8,1907,selective,1.0,0.4822472701333799,,5.960890299479167,20,0
0.8,1908,control,1.0,0.0,,0.0,20,0
0.8,1908,selective,1.0,0.48619785106088514,,5.924657660590276,20,0
0.8,1909,control,1.0,0.0,,0.0,20,0
0.8,1909,selective,1.0,0.4862450379796579,,5.962287326388887,20,0
0.8,1910,control,1.0,0.0,,0.0,20,0
0.8,1910,selective,1.0,0.48987701274265116,,5.9729871961805525,20,0
0.8,1911,control,1.0,0.0,,0.0,20,0
0.8,1911,selective,1.0,0.485789556833892,,5.960831163194444,20,0
0.8,1912,control,1.0,0.0,,0.0,20,0
0.8,1912,selective,1.0,0.4889272697009282,,5.948317599826384,20,0
0.8,1913,control,1.0,0.0,,0.0,20,0
0.8,1913,selective,1.0,0.4889299496778352,,5.934969075520831,20,0
0.8,1914,control,1.0,0.0,,0.0,20,0
0.8,1914,selective,1.0,0.4889245897240212,,5.9255240885416685,20,0
0.8,1915,control,1.0,0.0,,0.0,20,0
0.8,1915,selective,1.0,0.48619785106088514,,5.9270090060763865,20,0
0.8,1916,control,1.0,0.0,,0.0,20,0
0.8,1916,selective,1.0,0.48463021272566675,,5.906938476562496,20,0
0.8,1917,control,1.0,0.0,,0.0,20,0
0.8,1917,selective,1.0,0.486347916087584,,5.949992404513887,20,0
0.8,1918,control,1.0,0.0,,0.0,20,0
0.8,1918,selective,1.0,0.4860477860341863,,5.905570746527775,20,0
0.8,1919,control,1.0,0.0,,0.0,20,0
0.8,1919,selective,1.0,0.486347916087584,,5.954372287326388,20,0
0.8,1920,control,1.0,0.0,,0.0,20,0
0.8,1920,selective,1.0,0.4889299496778352,,5.969385308159721,20,0
0.8,1921,control,1.0,0.0,,0.0,20,0
0.8,1921,selective,1.0,0.4889299496778352,,5.930927734374997,20,0
0.8,1922,control,1.0,0.0,,0.0,20,0
0.8,1922,selective,1.0,0.4876389328827096,,5.961940104166665,20,0
0.8,1923,control,1.0,0.0,,0.0,20,0
0.8,1923,selective,1.0,0.48488844192596103,,5.979291449652776,20,0
0.8,1924,control,1.0,0.0,,0.0,20,0
0.8,1924,selective,1.0,0.4876389328827096,,5.94192708333333,20,0
0.8,1925,control,1.0,0.0,,0.0,20,0
0.8,1925,selective,1.0,0.48619785106088514,,5.930780707465276,20,0
0.8,1926,control,1.0,0.0,,0.0,20,0
0.8,1926,selective,1.0,0.48768343982457535,,5.942977430555555,20,0
0.8,1927,control,1.0,8.008566259537293e-17,,0.0,20,0
0.8,1927,selective,1.0,0.4889272697009282,,5.96469021267361,20,0
0.8,1928,control,1.0,0.0,,0.0,20,0
0.8,1928,selective,1.0,0.4837290978177357,,5.885450303819442,20,0
0.8,1929,control,1.0,0.0,,0.0,20,0
0.8,1929,selective,1.0,0.48463021272566675,,5.9343885633680555,20,0
0.8,1930,control,1.0,0.0,,0.0,20,0
0.8,1930,selective,1.0,0.48639510300635674,,5.954862196180556,20,0
0.8,1931,control,1.0,0.0,,0.0,20,0
0.8,1931,selective,1.0,0.48619785106088514,,5.93008843315972,20,0
0.8,1932,control,1.0,0.0,,0.0,20,0
0.8,1932,selective,1.0,0.48639510300635674,,5.924829644097223,20,0
0.8,1933,control,1.0,0.0,,0.0,20,0
0.8,1933,selective,1.0,0.4845935590365436,,5.927973090277776,20,0
0.8,1934,control,1.0,0.0,,0.0,20,0
0.8,1934,selective,1.0,0.4864422899251295,,5.981538628472223,20,0
0.8,1935,control,1.0,0.0,,0.0,20,0
0.8,1935,selective,1.0,0.48619785106088514,,5.923963216145833,20,0
0.8,1936,control,1.0,0.0,,0.0,20,0
0.8,1936,selective,1.0,0.49029304862349443,,5.958470052083333,20,0
0.8,1937,control,1.0,0.0,,0.0,20,0
0.8,1937,selective,1.0,0.4860477860341863,,5.945998263888889,20,0
0.8,1938,control,1.0,4.0042831297686464e-17,,0.0,20,0
0.8,1938,selective,1.0,0.4864422899251295,,5.945361328125,20,0
0.8,1939,control,1.0,0.0,,0.0,20,0
0.8,1939,selective,1.0,0.48639510300635674,,5.9399191623263885,20,0
0.8,1940,control,1.0,0.0,,0.0,20,0
0.8,1940,selective,1.0,0.48768343982457535,,5.9349886067708315,20,0
0.8,1941,control,1.0,0.0,,0.0,20,0
0.8,1941,selective,1.0,0.4847908109820152,,5.9623388671874995,20,0
0.8,1942,control,1.0,0.0,,0.0,20,0
0.8,1942,selective,1.0,0.486347916087584,,5.930850151909721,20,0
0.8,1943,control,1.0,0.0,,0.0,20,0
0.8,1943,selective,1.0,0.48619785106088514,,5.941187608506943,20,0
0.8,1944,control,1.0,0.0,,0.0,20,0
0.8,1944,selective,1.0,0.4831393320389009,,5.951732855902778,20,0
0.8,1945,control,1.0,0.0,,0.0,20,0
0.8,1945,selective,1.0,0.48619785106088514,,5.914237196180553,20,0
0.8,1946,control,1.0,0.0,,0.0,20,0
0.8,1946,selective,1.0,0.4831393320389009,,5.962098524305554,20,0
0.8,1947,control,1.0,0.0,,0.0,20,0
0.8,1947,selective,1.0,0.48619785106088514,,5.928485243055555,20,0
0.8,1948,control,1.0,0.0,,0.0,20,0
0.8,1948,selective,1.0,0.4837290978177357,,5.903335503472219,20,0
0.8,1949,control,1.0,0.0,,0.0,20,0
0.8,1949,selective,1.0,0.4872279586788095,,5.93452962239583,20,0
0.8,1950,control,1.0,0.0,,0.0,20,0
0.8,1950,selective,1.0,0.4889299496778352,,5.937734917534721,20,0
0.8,1951,control,1.0,0.0,,0.0,20,0
0.8,1951,selective,1.0,0.4889272697009282,,5.928840060763889,20,0
0.8,1952,control,1.0,0.0,,0.0,20,0
0.8,1952,selective,1.0,0.48768611980148235,,5.953413085937499,20,0
0.8,1953,control,1.0,0.0,,0.0,20,0
0.8,1953,selective,1.0,0.4864422899251295,,5.926177300347221,20,0
0.8,1954,control,1.0,0.0,,0.0,20,0
0.8,1954,selective,1.0,0.486347916087584,,5.912234157986111,20,0
0.8,1955,control,1.0,0.0,,0.0,20,0
0.8,1955,selective,1.0,0.4860477860341863,,5.901188151041666,20,0
0.8,1956,control,1.0,8.008566259537293e-17,,0.0,20,0
0.8,1956,selective,1.0,0.4889272697009282,,5.930041232638885,20,0
0.8,1957,control,1.0,0.0,,0.0,20,0
0.8,1957,selective,1.0,0.4859396218605909,,5.935483398437498,20,0
0.8,1958,control,1.0,0.0,,0.0,20,0
0.8,1958,selective,1.0,0.4860477860341863,,5.918873697916666,20,0
0.8,1959,control,1.0,0.0,,0.0,20,0
0.8,1959,selective,1.0,0.4859396218605909,,5.9325113932291655,20,0
0.8,1960,control,1.0,0.0,,0.0,20,0
0.8,1960,selective,1.0,0.48768343982457535,,5.950258246527778,20,0
0.8,1961,control,1.0,0.0,,0.0,20,0
0.8,1961,selective,1.0,0.4855313276335978,,5.9231157769097225,20,0
0.8,1962,control,1.0,0.0,,0.0,20,0
0.8,1962,selective,1.0,0.4843353298362494,,5.937689344618056,20,0
0.8,1963,control,1.0,0.0,,0.0,20,0
0.8,1963,selective,1.0,0.4860477860341863,,5.929594184027776,20,0
0.8,1964,control,1.0,0.0,,0.0,20,0
0.8,1964,selective,1.0,0.4831393320389009,,5.908272026909723,20,0
0.8,1965,control,1.0,0.0,,0.0,20,0
0.8,1965,selective,1.0,0.486347916087584,,5.94171495225694,20,0
0.8,1966,control,1.0,0.0,,0.0,20,0
0.8,1966,selective,1.0,0.486347916087584,,5.937337239583331,20,0
0.8,1967,control,1.0,0.0,,0.0,20,0
0.8,1967,selective,1.0,0.48619785106088514,,5.93621636284722,20,0
0.8,1968,control,1.0,0.0,,0.0,20,0
0.8,1968,selective,1.0,0.4837290978177357,,5.884487847222222,20,0
0.8,1969,control,1.0,0.0,,0.0,20,0
0.8,1969,selective,1.0,0.48463021272566675,,5.896886393229165,20,0
0.8,1970,control,1.0,4.0042831297686464e-17,,0.0,20,0
0.8,1970,selective,1.0,0.48619785106088514,,5.956954210069442,20,0
0.8,1971,control,1.0,0.0,,0.0,20,0
0.8,1971,selective,1.0,0.48463021272566675,,5.883298611111108,20,0
0.8,1972,control,1.0,4.0042831297686464e-17,,0.0,20,0
0.8,1972,selective,1.0,0.4860477860341863,,5.971833767361113,20,0
0.8,1973,control,1.0,0.0,,0.0,20,0
0.8,1973,selective,1.0,0.486347916087584,,5.959015842013889,20,0
0.8,1974,control,1.0,0.0,,0.0,20,0
0.8,1974,selective,1.0,0.48768343982457535,,5.934057617187496,20,0
0.8,1975,control,1.0,0.0,,0.0,20,0
0.8,1975,selective,1.0,0.48639510300635674,,5.936153428819443,20,0
0.8,1976,control,1.0,4.0042831297686464e-17,,0.0,20,0
0.8,1976,selective,1.0,0.48488844192596103,,5.934175347222221,20,0
0.8,1977,control,1.0,0.0,,0.0,20,0
0.8,1977,selective,1.0,0.4834342149283183,,5.947280273437499,20,0
0.8,1978,control,1.0,0.0,,0.0,20,0
0.8,1978,selective,1.0,0.48619785106088514,,5.9476470269097215,20,0
0.8,1979,control,1.0,8.008566259537293e-17,,0.0,20,0
0.8,1979,selective,1.0,0.48463021272566675,,5.9131960720486125,20,0
0.8,1980,control,1.0,0.0,,0.0,20,0
0.8,1980,selective,1.0,0.48619785106088514,,5.936275499131942,20,0
0.8,1981,control,1.0,4.0042831297686464e-17,,0.0,20,0
0.8,1981,selective,1.0,0.48619785106088514,,5.947790256076386,20,0
0.8,1982,control,1.0,0.0,,0.0,20,0
0.8,1982,selective,1.0,0.4850385069526598,,5.965262586805553,20,0
0.8,1983,control,1.0,4.0042831297686464e-17,,0.0,20,0
0.8,1983,selective,1.0,0.485789556833892,,5.916874457465276,20,0
0.8,1984,control,1.0,0.0,,0.0,20,0
0.8,1984,selective,1.0,0.4864422899251295,,5.927183159722221,20,0
0.8,1985,control,1.0,0.0,,0.0,20,0
0.8,1985,selective,1.0,0.48748618787910375,,5.928726128472222,20,0
0.8,1986,control,1.0,0.0,,0.0,20,0
0.8,1986,selective,1.0,0.4837290978177357,,5.905164930555553,20,0
0.8,1987,control,1.0,0.0,,0.0,20,0
0.8,1987,selective,1.0,0.4876362529058026,,5.963700086805554,20,0
0.8,1988,control,1.0,0.0,,0.0,20,0
0.8,1988,selective,1.0,0.4864422899251295,,5.9502544487847215,20,0
0.8,1989,control,1.0,0.0,,0.0,20,0
0.8,1989,selective,1.0,0.48768343982457535,,5.941159939236108,20,0
0.8,1990,control,1.0,0.0,,0.0,20,0
0.8,1990,selective,1.0,0.48619785106088514,,5.948616536458333,20,0
0.8,1991,control,1.0,0.0,,0.0,20,0
0.8,1991,selective,1.0,0.4860477860341863,,5.893700086805554,20,0
0.8,1992,control,1.0,0.0,,0.0,20,0
0.8,1992,selective,1.0,0.4855313276335978,,5.939316948784722,20,0
0.8,1993,control,1.0,0.0,,0.0,20,0
0.8,1993,selective,1.0,0.4889299496778352,,5.945305989583332,20,0
0.8,1994,control,1.0,0.0,,0.0,20,0
0.8,1994,selective,1.0,0.48619785106088514,,5.9428428819444425,20,0
0.8,1995,control,1.0,0.0,,0.0,20,0
0.8,1995,selective,1.0,0.48619785106088514,,5.937345920138888,20,0
0.8,1996,control,1.0,0.0,,0.0,20,0
0.8,1996,selective,1.0,0.4864422899251295,,5.942698025173609,20,0
0.8,1997,control,1.0,0.0,,0.0,20,0
0.8,1997,selective,1.0,0.4855313276335978,,5.938072374131945,20,0
0.8,1998,control,1.0,4.0042831297686464e-17,,0.0,20,0
0.8,1998,selective,1.0,0.4860477860341863,,5.988262803819445,20,0
0.8,1999,control,1.0,0.0,,0.0,20,0
0.8,1999,selective,1.0,0.48768343982457535,,5.936541341145832,20,0
0.9,0,control,1.0,0.0,,0.0,20,0
0.9,0,selective,1.0,0.4526835901019759,,6.412365451388888,20,0
0.9,1,control,1.0,0.0,,0.0,20,0
0.9,1,selective,1.0,0.452962860220345,,6.551217990451389,20,0
0.9,2,control,1.0,0.0,,0.0,20,0
0.9,2,selective,1.0,0.450266708037631,,6.462469075520832,20,0
0.9,3,control,1.0,0.0,,0.0,20,0
0.9,3,selective,1.0,0.458138059573235,,6.508019205729165,20,0
0.9,4,control,1.0,0.0,,0.0,20,0
0.9,4,selective,1.0,0.4582816787362341,,6.574641384548613,20,0
0.9,5,control,1.0,0.0,,0.0,20,0
0.9,5,selective,1.0,0.45075685882529337,,6.460018988715277,20,0
0.9,6,control,1.0,8.008566259537292e-17,,0.0,20,0
0.9,6,selective,1.0,0.452962860220345,,6.5134347873263865,20,0
0.9,7,control,1.0,0.0,,0.0,20,0
0.9,7,selective,1.0,0.452962860220345,,6.405587022569444,20,0
0.9,8,control,1.0,8.008566259537292e-17,,0.0,20,0
0.9,8,selective,1.0,0.45202436072635066,,6.493280707465279,20,0
0.9,9,control,1.0,4.004283129768646e-17,,0.0,20,0
0.9,9,selective,1.0,0.4531107517481679,,6.528570421006944,20,0
0.9,10,control,1.0,0.0,,0.0,20,0
0.9,10,selective,1.0,0.4502842467425706,,6.518302408854166,20,0
0.9,11,control,1.0,0.0,,0.0,20,0
0.9,11,selective,1.0,0.4502842467425706,,6.5237901475694455,20,0
0.9,12,control,1.0,0.0,,0.0,20,0
0.9,12,selective,1.0,0.4518168954458115,,6.5193071831597225,20,0
0.9,13,control,1.0,0.0,,0.0,20,0
0.9,13,selective,1.0,0.452611785264146,,6.448924153645834,20,0
0.9,14,control,1.0,0.0,,0.0,20,0
0.9,14,selective,1.0,0.4531825565859978,,6.535159505208332,20,0
0.9,15,control,1.0,4.004283129768646e-17,,0.0,20,0
0.9,15,selective,1.0,0.4518168954458115,,6.529628906250001,20,0
0.9,16,control,1.0,4.004283129768646e-17,,0.0,20,0
0.9,16,selective,1.0,0.4512294709080162,,6.517212456597221,20,0
0.9,17,control,1.0,0.0,,0.0,20,0
0.9,17,selective,1.0,0.45289105538251506,,6.410032552083334,20,0
0.9,18,control,1.0,0.0,,0.0,20,0
0.9,18,selective,1.0,0.45637032459985344,,6.601636827256944,20,0
0.9,19,control,1.0,0.0,,0.0,20,0
0.9,19,selective,1.0,0.4528192505446852,,6.410374348958337,20,0
0.9,20,control,1.0,0.0,,0.0,20,0
0.9,20,selective,1.0,0.458138059573235,,6.434198676215277,20,0
0.9,21,control,1.0,0.0,,0.0,20,0
0.9,21,selective,1.0,0.45528374995082904,,6.48147515190972,20,0
0.9,22,control,1.0,0.0,,0.0,20,0
0.9,22,selective,1.0,0.4528192505446852,,6.433562282986111,20,0
0.9,23,control,1.0,8.008566259537293e-17,,0.0,20,0
0.9,23,selective,1.0,0.4546025896264719,,6.419220377604164,20,0
0.9,24,control,1.0,0.0,,0.0,20,0
0.9,24,selective,1.0,0.452962860220345,,6.475135091145833,20,0
0.9,25,control,1.0,4.004283129768646e-17,,0.0,20,0
0.9,25,selective,1.0,0.4544638852477656,,6.43765570746528,20,0
0.9,26,control,1.0,0.0,,0.0,20,0
0.9,26,selective,1.0,0.4534022529516506,,6.420846354166665,20,0
0.9,27,control,1.0,4.004283129768646e-17,,0.0,20,0
0.9,27,selective,1.0,0.4546835816134184,,6.505445963541663,20,0
0.9,28,control,1.0,0.0,,0.0,20,0
0.9,28,selective,1.0,0.452611785264146,,6.489764539930555,20,0
0.9,29,control,1.0,0.0,,0.0,20,0
0.9,29,selective,1.0,0.4529032864676287,,6.4879866536458355,20,0
0.9,30,control,1.0,8.008566259537292e-17,,0.0,20,0
0.9,30,selective,1.0,0.4518168954458115,,6.566759440104167,20,0
0.9,31,control,1.0,0.0,,0.0,20,0
0.9,31,selective,1.0,0.452611785264146,,6.417784830729168,20,0
0.9,32,control,1.0,0.0,,0.0,20,0
0.9,32,selective,1.0,0.4559649102751862,,6.414437934027776,20,0
0.9,33,control,1.0,0.0,,0.0,20,0
0.9,33,selective,1.0,0.4546025896264719,,6.441886935763887,20,0
0.9,34,control,1.0,0.0,,0.0,20,0
0.9,34,selective,1.0,0.4512294709080162,,6.48078342013889,20,0
0.9,35,control,1.0,8.008566259537293e-17,,0.0,20,0
0.9,35,selective,1.0,0.4531825565859978,,6.4595947265625,20,0
0.9,36,control,1.0,0.0,,0.0,20,0
0.9,36,selective,1.0,0.4534022529516506,,6.495328776041667,20,0
0.9,37,control,1.0,0.0,,0.0,20,0
0.9,37,selective,1.0,0.4518168954458115,,6.480050455729166,20,0
0.9,38,control,1.0,0.0,,0.0,20,0
0.9,38,selective,1.0,0.4518168954458115,,6.454342990451389,20,0
0.9,39,control,1.0,0.0,,0.0,20,0
0.9,39,selective,1.0,0.4526835901019759,,6.454043511284722,20,0
0.9,40,control,1.0,0.0,,0.0,20,0
0.9,40,selective,1.0,0.4528192505446852,,6.478893229166668,20,0
0.9,41,control,1.0,0.0,,0.0,20,0
0.9,41,selective,1.0,0.4518168954458115,,6.530960286458334,20,0
0.9,42,control,1.0,0.0,,0.0,20,0
0.9,42,selective,1.0,0.4518168954458115,,6.4775249565972235,20,0
0.9,43,control,1.0,0.0,,0.0,20,0
0.9,43,selective,1.0,0.452611785264146,,6.553876410590279,20,0
0.9,44,control,1.0,0.0,,0.0,20,0
0.9,44,selective,1.0,0.4531825565859978,,6.474152560763888,20,0
0.9,45,control,1.0,4.0042831297686464e-17,,0.0,20,0
0.9,45,selective,1.0,0.452962860220345,,6.490685221354167,20,0
0.9,46,control,1.0,0.0,,0.0,20,0
0.9,46,selective,1.0,0.45134428336308874,,6.448586697048611,20,0
0.9,47,control,1.0,0.0,,0.0,20,0
0.9,47,selective,1.0,0.4531825565859978,,6.444278971354166,20,0
0.9,48,control,1.0,0.0,,0.0,20,0
0.9,48,selective,1.0,0.4546025896264719,,6.505982530381945,20,0
0.9,49,control,1.0,0.0,,0.0,20,0
0.9,49,selective,1.0,0.45075685882529337,,6.521630859375,20,0
0.9,50,control,1.0,0.0,,0.0,20,0
0.9,50,selective,1.0,0.4524043199836068,,6.483549804687501,20,0
0.9,51,control,1.0,0.0,,0.0,20,0
0.9,51,selective,1.0,0.4526835901019759,,6.4275987413194455,20,0
0.9,52,control,1.0,0.0,,0.0,20,0
0.9,52,selective,1.0,0.45006191572357535,,6.439801432291669,20,0
0.9,53,control,1.0,0.0,,0.0,20,0
0.9,53,selective,1.0,0.4524043199836068,,6.503562825520833,20,0
0.9,54,control,1.0,0.0,,0.0,20,0
0.9,54,selective,1.0,0.45075685882529337,,6.466201714409725,20,0
0.9,55,control,1.0,0.0,,0.0,20,0
0.9,55,selective,1.0,0.452962860220345,,6.411898328993056,20,0
0.9,56,control,1.0,0.0,,0.0,20,0
0.9,56,selective,1.0,0.4528192505446852,,6.491314561631943,20,0
0.9,57,control,1.0,8.008566259537292e-17,,0.0,20,0
0.9,57,selective,1.0,0.4531825565859978,,6.424028320312502,20,0
0.9,58,control,1.0,0.0,,0.0,20,0
0.9,58,selective,1.0,0.4534022529516506,,6.51534450954861,20,0
0.9,59,control,1.0,0.0,,0.0,20,0
0.9,59,selective,1.0,0.44870423286063404,,6.474454210069446,20,0
0.9,60,control,1.0,0.0,,0.0,20,0
0.9,60,selective,1.0,0.4570514849242106,,6.517912868923611,20,0
0.9,61,control,1.0,0.0,,0.0,20,0
0.9,61,selective,1.0,0.452962860220345,,6.481541341145833,20,0
0.9,62,control,1.0,0.0,,0.0,20,0
0.9,62,selective,1.0,0.4559649102751862,,6.493143446180556,20,0
0.9,63,control,1.0,0.0,,0.0,20,0
0.9,63,selective,1.0,0.4531107517481679,,6.4719140625000025,20,0
0.9,64,control,1.0,0.0,,0.0,20,0
0.9,64,selective,1.0,0.4528192505446852,,6.429573025173612,20,0
0.9,65,control,1.0,4.004283129768646e-17,,0.0,20,0
0.9,65,selective,1.0,0.4531107517481679,,6.493704427083334,20,0
0.9,66,control,1.0,0.0,,0.0,20,0
0.9,66,selective,1.0,0.4540024212890612,,6.500034179687501,20,0
0.9,67,control,1.0,0.0,,0.0,20,0
0.9,67,selective,1.0,0.45378272492340843,,6.46955837673611,20,0
0.9,68,control,1.0,0.0,,0.0,20,0
0.9,68,selective,1.0,0.4534022529516506,,6.495315212673612,20,0
0.9,69,control,1.0,0.0,,0.0,20,0
0.9,69,selective,1.0,0.452611785264146,,6.500176866319444,20,0
0.9,70,control,1.0,0.0,,0.0,20,0
0.9,70,selective,1.0,0.450266708037631,,6.528945855034723,20,0
0.9,71,control,1.0,4.004283129768646e-17,,0.0,20,0
