condition,viability_def,inherit_prob,rep,method,analysis_role,k,preserved_info,viability,actual_viability,syntactic_info,meta
control,threshold_survival,0.1,2,kmeans_profile,diagnostic_function_preserving,2,0.0,0.0,0.0,0.06446262696956695,"{""diversity"": 0.0, ""k_used"": 1, ""status"": ""disabled_low_diversity""}"
control,threshold_survival,0.1,2,kmeans_profile,diagnostic_function_preserving,3,0.0,0.0,0.0,0.06446262696956695,"{""diversity"": 0.0, ""k_used"": 1, ""status"": ""disabled_low_diversity""}"
control,threshold_survival,0.1,2,kmeans_profile,diagnostic_function_preserving,4,0.0,0.0,0.0,0.06446262696956695,"{""diversity"": 0.0, ""k_used"": 1, ""status"": ""disabled_low_diversity""}"
control,threshold_survival,0.1,2,kmeans_profile,diagnostic_function_preserving,6,0.0,0.0,0.0,0.06446262696956695,"{""diversity"": 0.0, ""k_used"": 1, ""status"": ""disabled_low_diversity""}"
control,threshold_survival,0.1,2,kmeans_profile,diagnostic_function_preserving,8,0.0,0.0,0.0,0.06446262696956695,"{""diversity"": 0.0, ""k_used"": 1, ""status"": ""disabled_low_diversity""}"
control,threshold_survival,0.1,2,kmeans_profile,diagnostic_function_preserving,12,0.0,0.0,0.0,0.06446262696956695,"{""diversity"": 0.0, ""k_used"": 1, ""status"": ""disabled_low_diversity""}"
control,threshold_survival,0.1,2,kmeans_profile,diagnostic_function_preserving,16,0.0,0.0,0.0,0.06446262696956695,"{""diversity"": 0.0, ""k_used"": 1, ""status"": ""disabled_low_diversity""}"
control,threshold_survival,0.1,2,kmeans_profile,diagnostic_function_preserving,24,0.0,0.0,0.0,0.06446262696956695,"{""diversity"": 0.0, ""k_used"": 1, ""status"": ""disabled_low_diversity""}"
control,threshold_survival,0.1,2,kmeans_profile,diagnostic_function_preserving,32,0.0,0.0,0.0,0.06446262696956695,"{""diversity"": 0.0, ""k_used"": 1, ""status"": ""disabled_low_diversity""}"
control,threshold_survival,0.1,2,kmeans_profile,diagnostic_function_preserving,48,0.0,0.0,0.0,0.06446262696956695,"{""diversity"": 0.0, ""k_used"": 1, ""status"": ""disabled_low_diversity""}"
control,threshold_survival,0.1,2,kmeans_profile,diagnostic_function_preserving,64,0.0,0.0,0.0,0.06446262696956695,"{""diversity"": 0.0, ""k_used"": 1, ""status"": ""disabled_low_diversity""}"
control,threshold_survival,0.1,2,kmeans_profile,diagnostic_function_preserving,96,0.0,0.0,0.0,0.06446262696956695,"{""diversity"": 0.0, ""k_used"": 1, ""status"": ""disabled_low_diversity""}"
control,threshold_survival,0.1,2,kmeans_profile,diagnostic_function_preserving,128,0.0,0.0,0.0,0.06446262696956695,"{""diversity"": 0.0, ""k_used"": 1, ""status"": ""disabled_low_diversity""}"
control,threshold_survival,0.1,3,balanced_random_group,primary,1,0.0,0.0,0.0,0.06499808098654788,"{""status"": ""ok""}"
control,threshold_survival,0.1,3,balanced_random_group,primary,2,0.0064998080986547885,0.0,0.0,0.06499808098654788,"{""status"": ""ok""}"
control,threshold_survival,0.1,3,balanced_random_group,primary,3,0.010301952098251516,0.0,0.0,0.06499808098654788,"{""status"": ""ok""}"
control,threshold_survival,0.1,3,balanced_random_group,primary,4,0.012999616197309577,0.0,0.0,0.06499808098654788,"{""status"": ""ok""}"
control,threshold_survival,0.1,3,balanced_random_group,primary,6,0.016801760196906306,0.0,0.0,0.06499808098654788,"{""status"": ""ok""}"
control,threshold_survival,0.1,3,balanced_random_group,primary,8,0.019499424295964365,0.0,0.0,0.06499808098654788,"{""status"": ""ok""}"
control,threshold_survival,0.1,3,balanced_random_group,primary,12,0.023301568295561095,0.0,0.0,0.06499808098654788,"{""status"": ""ok""}"
control,threshold_survival,0.1,3,balanced_random_group,primary,16,0.025999232394619154,0.0,0.0,0.06499808098654788,"{""status"": ""ok""}"
control,threshold_survival,0.1,3,balanced_random_group,primary,24,0.02980137639421588,0.0,0.0,0.06499808098654788,"{""status"": ""ok""}"
control,threshold_survival,0.1,3,balanced_random_group,primary,32,0.03249904049327394,0.0,0.0,0.06499808098654788,"{""status"": ""ok""}"
control,threshold_survival,0.1,3,balanced_random_group,primary,48,0.03630118449287067,0.0,0.0,0.06499808098654788,"{""status"": ""ok""}"
control,threshold_survival,0.1,3,balanced_random_group,primary,64,0.03899884859192873,0.0,0.0,0.06499808098654788,"{""status"": ""ok""}"
control,threshold_survival,0.1,3,balanced_random_group,primary,96,0.042800992591525464,0.0,0.0,0.06499808098654788,"{""status"": ""ok""}"
