condition,viability_def,inherit_prob,rep,method,analysis_role,k,preserved_info,viability,actual_viability,syntactic_info,meta
control,negative_adjacency_state_entropy,0.8,7,prefix_group,primary,32,0.08130315724688487,-1.3387904440902123,-1.3394411552167806,0.13550526207814145,"{""status"": ""ok""}"
control,negative_adjacency_state_entropy,0.8,7,prefix_group,primary,48,0.08130315724688487,-1.3394689461078864,-1.3394411552167806,0.13550526207814145,"{""status"": ""ok""}"
control,negative_adjacency_state_entropy,0.8,7,prefix_group,primary,64,0.08130315724688487,-1.336918080814601,-1.3394411552167806,0.13550526207814145,"{""status"": ""ok""}"
control,negative_adjacency_state_entropy,0.8,7,prefix_group,primary,96,0.10840420966251317,-1.3406445806312985,-1.3394411552167806,0.13550526207814145,"{""status"": ""ok""}"
control,negative_adjacency_state_entropy,0.8,7,prefix_group,primary,128,0.10840420966251317,-1.3400111266029322,-1.3394411552167806,0.13550526207814145,"{""status"": ""ok""}"
control,negative_adjacency_state_entropy,0.8,7,kmeans_profile,diagnostic_function_preserving,1,0.0,-1.3396585839761532,-1.3394411552167806,0.13550526207814145,"{""diversity"": 0.0, ""k_used"": 1, ""status"": ""disabled_low_diversity""}"
control,negative_adjacency_state_entropy,0.8,7,kmeans_profile,diagnostic_function_preserving,2,0.0,-1.3395342624332947,-1.3394411552167806,0.13550526207814145,"{""diversity"": 0.0, ""k_used"": 1, ""status"": ""disabled_low_diversity""}"
control,negative_adjacency_state_entropy,0.8,7,kmeans_profile,diagnostic_function_preserving,3,0.0,-1.339131853720961,-1.3394411552167806,0.13550526207814145,"{""diversity"": 0.0, ""k_used"": 1, ""status"": ""disabled_low_diversity""}"
control,negative_adjacency_state_entropy,0.8,7,kmeans_profile,diagnostic_function_preserving,4,0.0,-1.3385540381380774,-1.3394411552167806,0.13550526207814145,"{""diversity"": 0.0, ""k_used"": 1, ""status"": ""disabled_low_diversity""}"
control,negative_adjacency_state_entropy,0.8,7,kmeans_profile,diagnostic_function_preserving,6,0.0,-1.3397344422964412,-1.3394411552167806,0.13550526207814145,"{""diversity"": 0.0, ""k_used"": 1, ""status"": ""disabled_low_diversity""}"
control,negative_adjacency_state_entropy,0.8,7,kmeans_profile,diagnostic_function_preserving,8,0.0,-1.339826138270324,-1.3394411552167806,0.13550526207814145,"{""diversity"": 0.0, ""k_used"": 1, ""status"": ""disabled_low_diversity""}"
control,negative_adjacency_state_entropy,0.8,7,kmeans_profile,diagnostic_function_preserving,12,0.0,-1.3402866907500735,-1.3394411552167806,0.13550526207814145,"{""diversity"": 0.0, ""k_used"": 1, ""status"": ""disabled_low_diversity""}"
control,negative_adjacency_state_entropy,0.8,7,kmeans_profile,diagnostic_function_preserving,16,0.0,-1.3401823583341104,-1.3394411552167806,0.13550526207814145,"{""diversity"": 0.0, ""k_used"": 1, ""status"": ""disabled_low_diversity""}"
control,negative_adjacency_state_entropy,0.8,7,kmeans_profile,diagnostic_function_preserving,24,0.0,-1.3397195218608884,-1.3394411552167806,0.13550526207814145,"{""diversity"": 0.0, ""k_used"": 1, ""status"": ""disabled_low_diversity""}"
control,negative_adjacency_state_entropy,0.8,7,kmeans_profile,diagnostic_function_preserving,32,0.0,-1.338789831838715,-1.3394411552167806,0.13550526207814145,"{""diversity"": 0.0, ""k_used"": 1, ""status"": ""disabled_low_diversity""}"
control,negative_adjacency_state_entropy,0.8,7,kmeans_profile,diagnostic_function_preserving,48,0.0,-1.3404109663748298,-1.3394411552167806,0.13550526207814145,"{""diversity"": 0.0, ""k_used"": 1, ""status"": ""disabled_low_diversity""}"
