source_file,inherit_prob,retained_information,point_viability,point_map_hash,point_method,point_endpoint_type,n_maps_at_coordinate,frontier_viability,frontier_source_map_hash,frontier_source_method,frontier_source_endpoint_type,condition,baseline_replicate,target_viability,target_reached
results/phase4_core/replicate_frontiers.csv,0.1,0.0064543306281433,27.34890407986111,bb2ba2d5c103ddf6a98d341d94ebe51e88d622a6cb807898cdf9fd63b491a80f,balanced_random_group,intermediate,1,27.34890407986111,bb2ba2d5c103ddf6a98d341d94ebe51e88d622a6cb807898cdf9fd63b491a80f,balanced_random_group,intermediate,selective,selective_p0.1_r04,32.8503955078125,True
results/phase4_core/replicate_frontiers.csv,0.1,0.0073607080997111,27.361588541666663,d176c8d0ee881709b5af7061b49578d8041bef9dde73ceb9e47e4dd86f7ee987,affinity_rank_group,intermediate,1,27.361588541666663,d176c8d0ee881709b5af7061b49578d8041bef9dde73ceb9e47e4dd86f7ee987,affinity_rank_group,intermediate,selective,selective_p0.1_r04,32.8503955078125,True
results/phase4_core/replicate_frontiers.csv,0.1,0.0081122517009533,27.35163845486111,94ab69bff5420fbcf4c18d7a247ef0e4b9577d1295271abf78a62f51c3b59a0f,contiguous_substring,intermediate,1,27.361588541666663,d176c8d0ee881709b5af7061b49578d8041bef9dde73ceb9e47e4dd86f7ee987,affinity_rank_group,intermediate,selective,selective_p0.1_r04,32.8503955078125,True
results/phase4_core/replicate_frontiers.csv,0.1,0.0082473117436258,27.317556423611112,5d3c5ea59a3a81c2ffdcfc7029fe0ab078b39be0217f1ee2611101845014273b,contiguous_substring,intermediate,1,27.361588541666663,d176c8d0ee881709b5af7061b49578d8041bef9dde73ceb9e47e4dd86f7ee987,affinity_rank_group,intermediate,selective,selective_p0.1_r04,32.8503955078125,True
results/phase4_core/replicate_frontiers.csv,0.1,0.0087706459776843,27.381879340277774,ae330f3e6dd51f734f790820a896827f916e8d775c69ea1f205c55aa81507fe0,contiguous_substring,intermediate,1,27.381879340277774,ae330f3e6dd51f734f790820a896827f916e8d775c69ea1f205c55aa81507fe0,contiguous_substring,intermediate,selective,selective_p0.1_r04,32.8503955078125,True
results/phase4_core/replicate_frontiers.csv,0.1,0.0130817725627,27.38225911458333,c65bd191d1da1176a8030b84146455e1d1f9bf63bb8d4993a72ab07906c80b78,balanced_random_group,intermediate,1,27.38225911458333,c65bd191d1da1176a8030b84146455e1d1f9bf63bb8d4993a72ab07906c80b78,balanced_random_group,intermediate,selective,selective_p0.1_r04,32.8503955078125,True
results/phase4_core/replicate_frontiers.csv,0.1,0.0176411616128182,27.4546875,a08bb91ec0e66d0b3afe5332032fd3fb6769016bc04c2710b5e01a8e599df454,affinity_rank_group,intermediate,1,27.4546875,a08bb91ec0e66d0b3afe5332032fd3fb6769016bc04c2710b5e01a8e599df454,affinity_rank_group,intermediate,selective,selective_p0.1_r04,32.8503955078125,True
results/phase4_core/replicate_frontiers.csv,0.1,0.0287797490491651,27.56420355902777,6ff19e1927dcafbb441ab0b4a0a61b92d1295d402f3277307a3f5b9d7850b98a,contiguous_substring,intermediate,1,27.56420355902777,6ff19e1927dcafbb441ab0b4a0a61b92d1295d402f3277307a3f5b9d7850b98a,contiguous_substring,intermediate,selective,selective_p0.1_r04,32.8503955078125,True
results/phase4_core/replicate_frontiers.csv,0.1,0.0293563539712124,27.6474609375,54146794238237c8e13f9205ac93004ce5acfdbc51f3cd9b991ee15e2a36f684,balanced_random_group,intermediate,1,27.6474609375,54146794238237c8e13f9205ac93004ce5acfdbc51f3cd9b991ee15e2a36f684,balanced_random_group,intermediate,selective,selective_p0.1_r04,32.8503955078125,True
results/phase4_core/replicate_frontiers.csv,0.1,0.0324932378728846,27.702680121527777,6f9a04216ce84ed3a2ef19a2010723c498d866f2bb5d6eda67ea1bd16782bfd8,contiguous_substring,intermediate,1,27.702680121527777,6f9a04216ce84ed3a2ef19a2010723c498d866f2bb5d6eda67ea1bd16782bfd8,contiguous_substring,intermediate,selective,selective_p0.1_r04,32.8503955078125,True
results/phase4_core/replicate_frontiers.csv,0.1,0.0327259719834023,27.693467881944443,6ac4e014d135d7a7fbd4592fdf320f48570dc4bce5e1a5c2ca6054715b80f98a,affinity_rank_group,intermediate,1,27.702680121527777,6f9a04216ce84ed3a2ef19a2010723c498d866f2bb5d6eda67ea1bd16782bfd8,contiguous_substring,intermediate,selective,selective_p0.1_r04,32.8503955078125,True
results/phase4_core/replicate_frontiers.csv,0.1,0.0331218112386229,27.680154079861104,8d4ddfbfac0226f6a695d6b22ee21fbf533251852e95baca71b09f7710bfb22c,contiguous_substring,intermediate,1,27.702680121527777,6f9a04216ce84ed3a2ef19a2010723c498d866f2bb5d6eda67ea1bd16782bfd8,contiguous_substring,intermediate,selective,selective_p0.1_r04,32.8503955078125,True
results/phase4_core/replicate_frontiers.csv,0.1,0.0646647061164119,28.17282986111111,e179435da112ea8d971ae26891de689741e68338ddf13a7241197cfbaded0b83,balanced_random_group,intermediate,1,28.17282986111111,e179435da112ea8d971ae26891de689741e68338ddf13a7241197cfbaded0b83,balanced_random_group,intermediate,selective,selective_p0.1_r04,32.8503955078125,True
results/phase4_core/replicate_frontiers.csv,0.1,0.0664825428332437,28.159809027777776,4c0d0a036a5c51abb14f88b143c35a9a2e7cecb590d4d0752b078fe3b59a18dd,affinity_rank_group,intermediate,1,28.17282986111111,e179435da112ea8d971ae26891de689741e68338ddf13a7241197cfbaded0b83,balanced_random_group,intermediate,selective,selective_p0.1_r04,32.8503955078125,True
results/phase4_core/replicate_frontiers.csv,0.1,0.1272063638056231,29.15792100694444,e471d7c08820922fc6c21006a6b4685c49e9368d31cd4fbe021c3167456046e0,balanced_random_group,intermediate,1,29.15792100694444,e471d7c08820922fc6c21006a6b4685c49e9368d31cd4fbe021c3167456046e0,balanced_random_group,intermediate,selective,selective_p0.1_r04,32.8503955078125,True
results/phase4_core/replicate_frontiers.csv,0.1,0.1300386940176826,28.88216145833333,ef835eb9c371f618c6958654a7d25a1df1d12c09a53ecf66f9209fb882a8542d,contiguous_substring,intermediate,1,29.15792100694444,e471d7c08820922fc6c21006a6b4685c49e9368d31cd4fbe021c3167456046e0,balanced_random_group,intermediate,selective,selective_p0.1_r04,32.8503955078125,True
results/phase4_core/replicate_frontiers.csv,0.1,0.1319366073989815,29.052083333333336,c824c782df91faee7515c9d811fab43ed5426465074d2e812a5277507d28ae96,contiguous_substring,intermediate,1,29.15792100694444,e471d7c08820922fc6c21006a6b4685c49e9368d31cd4fbe021c3167456046e0,balanced_random_group,intermediate,selective,selective_p0.1_r04,32.8503955078125,True
results/phase4_core/replicate_frontiers.csv,0.1,0.1350525300290763,29.11387803819445,cf78b05538711825e0795152b13c3d2c15b5cd16f89c1995f7b006d8bc57c6a2,affinity_rank_group,intermediate,1,29.15792100694444,e471d7c08820922fc6c21006a6b4685c49e9368d31cd4fbe021c3167456046e0,balanced_random_group,intermediate,selective,selective_p0.1_r04,32.8503955078125,True
results/phase4_core/replicate_frontiers.csv,0.1,0.26478910674106,30.57657335069444,24a6acb87a7364b0b1cbbe6fecc84df53e5243c78a06a6c6c4e7354b3e359435,affinity_rank_group,intermediate,1,30.57657335069444,24a6acb87a7364b0b1cbbe6fecc84df53e5243c78a06a6c6c4e7354b3e359435,affinity_rank_group,intermediate,selective,selective_p0.1_r04,32.8503955078125,True
results/phase4_core/replicate_frontiers.csv,0.1,0.2681951319070341,30.676746961805552,3394d1cdf22e9723777f99c632a137ebcd7b9bff50e9406fa9f5a34da26ac720,balanced_random_group,intermediate,1,30.676746961805552,3394d1cdf22e9723777f99c632a137ebcd7b9bff50e9406fa9f5a34da26ac720,balanced_random_group,intermediate,selective,selective_p0.1_r04,32.8503955078125,True
results/phase4_core/replicate_frontiers.csv,0.1,0.4985242810986259,32.906879340277776,2f88e9ce00d238e7e011a7b140b413dcad818f1da41a721f914f1af604d0e217,identity,identity,1,32.906879340277776,2f88e9ce00d238e7e011a7b140b413dcad818f1da41a721f914f1af604d0e217,identity,identity,selective,selective_p0.1_r04,32.8503955078125,True
results/phase4_core/replicate_frontiers.csv,0.1,1.6017132519074583e-16,27.202647569444444,9f1dcbc35c350d6027f98be0f5c8b43b42ca52b7604459c0c42be3aa88913d47,constant,constant,1,27.202647569444444,9f1dcbc35c350d6027f98be0f5c8b43b42ca52b7604459c0c42be3aa88913d47,constant,constant,selective,selective_p0.1_r05,32.88321299913195,True
results/phase4_core/replicate_frontiers.csv,0.1,0.0002266328404879,27.20777994791667,3f53151fb2f814971fd6c0128c5c0b7afe1b5cb5257e46a1db18b8ebc9946d94,affinity_rank_group,intermediate,1,27.20777994791667,3f53151fb2f814971fd6c0128c5c0b7afe1b5cb5257e46a1db18b8ebc9946d94,affinity_rank_group,intermediate,selective,selective_p0.1_r05,32.88321299913195,True
results/phase4_core/replicate_frontiers.csv,0.1,0.0002373538369989,27.21098090277778,74484e9508b33b029e993a9e9ccafe4f01d96055374e557f6aa5a37d25bd9c9f,balanced_random_group,intermediate,1,27.21098090277778,74484e9508b33b029e993a9e9ccafe4f01d96055374e557f6aa5a37d25bd9c9f,balanced_random_group,intermediate,selective,selective_p0.1_r05,32.88321299913195,True
results/phase4_core/replicate_frontiers.csv,0.1,0.0005831449315395,27.20438368055555,fc015e86e4e7f2c734c05fb1135856a6186a7b6e6f3079acc6d6c6e4aa7442e4,contiguous_substring,intermediate,1,27.21098090277778,74484e9508b33b029e993a9e9ccafe4f01d96055374e557f6aa5a37d25bd9c9f,balanced_random_group,intermediate,selective,selective_p0.1_r05,32.88321299913195,True
results/phase4_core/replicate_frontiers.csv,0.1,0.0009234562420297,27.21036241319445,6d8bb74bcdeefe62988bcebfe3cdb7110ea14648c3393721f4a4095032ddf61b,contiguous_substring,intermediate,1,27.21098090277778,74484e9508b33b029e993a9e9ccafe4f01d96055374e557f6aa5a37d25bd9c9f,balanced_random_group,intermediate,selective,selective_p0.1_r05,32.88321299913195,True
results/phase4_core/replicate_frontiers.csv,0.1,0.0010908589373268,27.199674479166667,3ac98b3bd2edbbfc3b4339ca0066047ccba8e1cfa0ce798acbd27bab5b87d8af,contiguous_substring,intermediate,1,27.21098090277778,74484e9508b33b029e993a9e9ccafe4f01d96055374e557f6aa5a37d25bd9c9f,balanced_random_group,intermediate,selective,selective_p0.1_r05,32.88321299913195,True
results/phase4_core/replicate_frontiers.csv,0.1,0.0011167241777503,27.20526258680556,92e56b0f11cdce879476507882d715f1eecc12de134fc3982530e28ffd4eba29,affinity_rank_group,intermediate,1,27.21098090277778,74484e9508b33b029e993a9e9ccafe4f01d96055374e557f6aa5a37d25bd9c9f,balanced_random_group,intermediate,selective,selective_p0.1_r05,32.88321299913195,True
results/phase4_core/replicate_frontiers.csv,0.1,0.0013906611156625,27.245724826388887,6fb076d21f3b26febc2e6a328628b3ea581ce0709de4263bbe675d61bdb74942,contiguous_substring,intermediate,1,27.245724826388887,6fb076d21f3b26febc2e6a328628b3ea581ce0709de4263bbe675d61bdb74942,contiguous_substring,intermediate,selective,selective_p0.1_r05,32.88321299913195,True
results/phase4_core/replicate_frontiers.csv,0.1,0.0015507420950461,27.20472005208333,e96a93c5fa6154fe18dcd30eb7bdbc3a6e3320a989da83ae67372a9adf58cbba,balanced_random_group,intermediate,1,27.245724826388887,6fb076d21f3b26febc2e6a328628b3ea581ce0709de4263bbe675d61bdb74942,contiguous_substring,intermediate,selective,selective_p0.1_r05,32.88321299913195,True
results/phase4_core/replicate_frontiers.csv,0.1,0.0019493280422461,27.22893880208333,16cfd655e57fba08a658c1d50e1fe5976b2f905eee09ec260833cfb2b49d6f38,contiguous_substring,intermediate,1,27.245724826388887,6fb076d21f3b26febc2e6a328628b3ea581ce0709de4263bbe675d61bdb74942,contiguous_substring,intermediate,selective,selective_p0.1_r05,32.88321299913195,True
results/phase4_core/replicate_frontiers.csv,0.1,0.0033790307481651,27.247927517361116,0a19adabdd017fc722384804e89caf4ecf35837689486f63c24094087da5c2ba,affinity_rank_group,intermediate,1,27.247927517361116,0a19adabdd017fc722384804e89caf4ecf35837689486f63c24094087da5c2ba,affinity_rank_group,intermediate,selective,selective_p0.1_r05,32.88321299913195,True
results/phase4_core/replicate_frontiers.csv,0.1,0.0042411350752605,27.267881944444447,14f0105f9e20916e897f4df17fdec0d896085dd5f5320e129bc322820142f8a6,balanced_random_group,intermediate,1,27.267881944444447,14f0105f9e20916e897f4df17fdec0d896085dd5f5320e129bc322820142f8a6,balanced_random_group,intermediate,selective,selective_p0.1_r05,32.88321299913195,True
results/phase4_core/replicate_frontiers.csv,0.1,0.0053556315499762,27.243901909722226,5d3c5ea59a3a81c2ffdcfc7029fe0ab078b39be0217f1ee2611101845014273b,contiguous_substring,intermediate,1,27.267881944444447,14f0105f9e20916e897f4df17fdec0d896085dd5f5320e129bc322820142f8a6,balanced_random_group,intermediate,selective,selective_p0.1_r05,32.88321299913195,True
results/phase4_core/replicate_frontiers.csv,0.1,0.0054545610051254,27.257335069444444,6edfbfdb62fbf79744d4ecfb6fe43de95b2133d87a10f24061ecc84297b1c267,contiguous_substring,intermediate,1,27.267881944444447,14f0105f9e20916e897f4df17fdec0d896085dd5f5320e129bc322820142f8a6,balanced_random_group,intermediate,selective,selective_p0.1_r05,32.88321299913195,True
results/phase4_core/replicate_frontiers.csv,0.1,0.0060626913996545,27.260514322916663,bb2ba2d5c103ddf6a98d341d94ebe51e88d622a6cb807898cdf9fd63b491a80f,balanced_random_group,intermediate,1,27.267881944444447,14f0105f9e20916e897f4df17fdec0d896085dd5f5320e129bc322820142f8a6,balanced_random_group,intermediate,selective,selective_p0.1_r05,32.88321299913195,True
results/phase4_core/replicate_frontiers.csv,0.1,0.0072235006440598,27.306868489583337,94ab69bff5420fbcf4c18d7a247ef0e4b9577d1295271abf78a62f51c3b59a0f,contiguous_substring,intermediate,1,27.306868489583337,94ab69bff5420fbcf4c18d7a247ef0e4b9577d1295271abf78a62f51c3b59a0f,contiguous_substring,intermediate,selective,selective_p0.1_r05,32.88321299913195,True
results/phase4_core/replicate_frontiers.csv,0.1,0.0073891253117766,27.314713541666663,ae330f3e6dd51f734f790820a896827f916e8d775c69ea1f205c55aa81507fe0,contiguous_substring,intermediate,1,27.314713541666663,ae330f3e6dd51f734f790820a896827f916e8d775c69ea1f205c55aa81507fe0,contiguous_substring,intermediate,selective,selective_p0.1_r05,32.88321299913195,True
results/phase4_core/replicate_frontiers.csv,0.1,0.0077092720521833,27.293684895833337,d176c8d0ee881709b5af7061b49578d8041bef9dde73ceb9e47e4dd86f7ee987,affinity_rank_group,intermediate,1,27.314713541666663,ae330f3e6dd51f734f790820a896827f916e8d775c69ea1f205c55aa81507fe0,contiguous_substring,intermediate,selective,selective_p0.1_r05,32.88321299913195,True
results/phase4_core/replicate_frontiers.csv,0.1,0.0115339224262214,27.367643229166667,c65bd191d1da1176a8030b84146455e1d1f9bf63bb8d4993a72ab07906c80b78,balanced_random_group,intermediate,1,27.367643229166667,c65bd191d1da1176a8030b84146455e1d1f9bf63bb8d4993a72ab07906c80b78,balanced_random_group,intermediate,selective,selective_p0.1_r05,32.88321299913195,True
results/phase4_core/replicate_frontiers.csv,0.1,0.0173595707650378,27.41282552083333,a08bb91ec0e66d0b3afe5332032fd3fb6769016bc04c2710b5e01a8e599df454,affinity_rank_group,intermediate,1,27.41282552083333,a08bb91ec0e66d0b3afe5332032fd3fb6769016bc04c2710b5e01a8e599df454,affinity_rank_group,intermediate,selective,selective_p0.1_r05,32.88321299913195,True
results/phase4_core/replicate_frontiers.csv,0.1,0.0272666999902601,27.510188802083327,6ff19e1927dcafbb441ab0b4a0a61b92d1295d402f3277307a3f5b9d7850b98a,contiguous_substring,intermediate,1,27.510188802083327,6ff19e1927dcafbb441ab0b4a0a61b92d1295d402f3277307a3f5b9d7850b98a,contiguous_substring,intermediate,selective,selective_p0.1_r05,32.88321299913195,True
results/phase4_core/replicate_frontiers.csv,0.1,0.0279299661955642,27.66502821180556,54146794238237c8e13f9205ac93004ce5acfdbc51f3cd9b991ee15e2a36f684,balanced_random_group,intermediate,1,27.66502821180556,54146794238237c8e13f9205ac93004ce5acfdbc51f3cd9b991ee15e2a36f684,balanced_random_group,intermediate,selective,selective_p0.1_r05,32.88321299913195,True
results/phase4_core/replicate_frontiers.csv,0.1,0.0283409103062178,27.604036458333333,8d4ddfbfac0226f6a695d6b22ee21fbf533251852e95baca71b09f7710bfb22c,contiguous_substring,intermediate,1,27.66502821180556,54146794238237c8e13f9205ac93004ce5acfdbc51f3cd9b991ee15e2a36f684,balanced_random_group,intermediate,selective,selective_p0.1_r05,32.88321299913195,True
results/phase4_core/replicate_frontiers.csv,0.1,0.0309904181754481,27.72463107638889,6f9a04216ce84ed3a2ef19a2010723c498d866f2bb5d6eda67ea1bd16782bfd8,contiguous_substring,intermediate,1,27.72463107638889,6f9a04216ce84ed3a2ef19a2010723c498d866f2bb5d6eda67ea1bd16782bfd8,contiguous_substring,intermediate,selective,selective_p0.1_r05,32.88321299913195,True
results/phase4_core/replicate_frontiers.csv,0.1,0.0350078991168156,27.67266710069444,6ac4e014d135d7a7fbd4592fdf320f48570dc4bce5e1a5c2ca6054715b80f98a,affinity_rank_group,intermediate,1,27.72463107638889,6f9a04216ce84ed3a2ef19a2010723c498d866f2bb5d6eda67ea1bd16782bfd8,contiguous_substring,intermediate,selective,selective_p0.1_r05,32.88321299913195,True
results/phase4_core/replicate_frontiers.csv,0.1,0.0643231433552306,28.1966796875,e179435da112ea8d971ae26891de689741e68338ddf13a7241197cfbaded0b83,balanced_random_group,intermediate,1,28.1966796875,e179435da112ea8d971ae26891de689741e68338ddf13a7241197cfbaded0b83,balanced_random_group,intermediate,selective,selective_p0.1_r05,32.88321299913195,True
results/phase4_core/replicate_frontiers.csv,0.1,0.0693285562575256,28.138411458333337,4c0d0a036a5c51abb14f88b143c35a9a2e7cecb590d4d0752b078fe3b59a18dd,affinity_rank_group,intermediate,1,28.1966796875,e179435da112ea8d971ae26891de689741e68338ddf13a7241197cfbaded0b83,balanced_random_group,intermediate,selective,selective_p0.1_r05,32.88321299913195,True
results/phase4_core/replicate_frontiers.csv,0.1,0.1266017830285458,28.962792968750005,ef835eb9c371f618c6958654a7d25a1df1d12c09a53ecf66f9209fb882a8542d,contiguous_substring,intermediate,1,28.962792968750005,ef835eb9c371f618c6958654a7d25a1df1d12c09a53ecf66f9209fb882a8542d,contiguous_substring,intermediate,selective,selective_p0.1_r05,32.88321299913195,True
results/phase4_core/replicate_frontiers.csv,0.1,0.1296129950889754,29.149891493055552,e471d7c08820922fc6c21006a6b4685c49e9368d31cd4fbe021c3167456046e0,balanced_random_group,intermediate,1,29.149891493055552,e471d7c08820922fc6c21006a6b4685c49e9368d31cd4fbe021c3167456046e0,balanced_random_group,intermediate,selective,selective_p0.1_r05,32.88321299913195,True
results/phase4_core/replicate_frontiers.csv,0.1,0.1322667884879858,29.07825520833333,c824c782df91faee7515c9d811fab43ed5426465074d2e812a5277507d28ae96,contiguous_substring,intermediate,1,29.149891493055552,e471d7c08820922fc6c21006a6b4685c49e9368d31cd4fbe021c3167456046e0,balanced_random_group,intermediate,selective,selective_p0.1_r05,32.88321299913195,True
results/phase4_core/replicate_frontiers.csv,0.1,0.1353446457368792,29.11003689236111,cf78b05538711825e0795152b13c3d2c15b5cd16f89c1995f7b006d8bc57c6a2,affinity_rank_group,intermediate,1,29.149891493055552,e471d7c08820922fc6c21006a6b4685c49e9368d31cd4fbe021c3167456046e0,balanced_random_group,intermediate,selective,selective_p0.1_r05,32.88321299913195,True
results/phase4_core/replicate_frontiers.csv,0.1,0.2669697786436312,30.53620876736111,24a6acb87a7364b0b1cbbe6fecc84df53e5243c78a06a6c6c4e7354b3e359435,affinity_rank_group,intermediate,1,30.53620876736111,24a6acb87a7364b0b1cbbe6fecc84df53e5243c78a06a6c6c4e7354b3e359435,affinity_rank_group,intermediate,selective,selective_p0.1_r05,32.88321299913195,True
results/phase4_core/replicate_frontiers.csv,0.1,0.2687357876004457,30.61818576388889,3394d1cdf22e9723777f99c632a137ebcd7b9bff50e9406fa9f5a34da26ac720,balanced_random_group,intermediate,1,30.61818576388889,3394d1cdf22e9723777f99c632a137ebcd7b9bff50e9406fa9f5a34da26ac720,balanced_random_group,intermediate,selective,selective_p0.1_r05,32.88321299913195,True
results/phase4_core/replicate_frontiers.csv,0.1,0.4979909721627685,32.94059244791667,2f88e9ce00d238e7e011a7b140b413dcad818f1da41a721f914f1af604d0e217,identity,identity,1,32.94059244791667,2f88e9ce00d238e7e011a7b140b413dcad818f1da41a721f914f1af604d0e217,identity,identity,selective,selective_p0.1_r05,32.88321299913195,True
results/phase4_core/replicate_frontiers.csv,0.1,8.008566259537293e-17,27.124359809027773,9f1dcbc35c350d6027f98be0f5c8b43b42ca52b7604459c0c42be3aa88913d47,constant,constant,1,27.124359809027773,9f1dcbc35c350d6027f98be0f5c8b43b42ca52b7604459c0c42be3aa88913d47,constant,constant,selective,selective_p0.1_r06,32.88943402777778,True
results/phase4_core/replicate_frontiers.csv,0.1,0.0002060966516384,27.12778862847222,3f53151fb2f814971fd6c0128c5c0b7afe1b5cb5257e46a1db18b8ebc9946d94,affinity_rank_group,intermediate,1,27.12778862847222,3f53151fb2f814971fd6c0128c5c0b7afe1b5cb5257e46a1db18b8ebc9946d94,affinity_rank_group,intermediate,selective,selective_p0.1_r06,32.88943402777778,True
results/phase4_core/replicate_frontiers.csv,0.1,0.000375662973964,27.11181640625,74484e9508b33b029e993a9e9ccafe4f01d96055374e557f6aa5a37d25bd9c9f,balanced_random_group,intermediate,1,27.12778862847222,3f53151fb2f814971fd6c0128c5c0b7afe1b5cb5257e46a1db18b8ebc9946d94,affinity_rank_group,intermediate,selective,selective_p0.1_r06,32.88943402777778,True
results/phase4_core/replicate_frontiers.csv,0.1,0.0007529808590167,27.11628689236111,6d8bb74bcdeefe62988bcebfe3cdb7110ea14648c3393721f4a4095032ddf61b,contiguous_substring,intermediate,1,27.12778862847222,3f53151fb2f814971fd6c0128c5c0b7afe1b5cb5257e46a1db18b8ebc9946d94,affinity_rank_group,intermediate,selective,selective_p0.1_r06,32.88943402777778,True
results/phase4_core/replicate_frontiers.csv,0.1,0.0009342474105881,27.125781250000003,fc015e86e4e7f2c734c05fb1135856a6186a7b6e6f3079acc6d6c6e4aa7442e4,contiguous_substring,intermediate,1,27.12778862847222,3f53151fb2f814971fd6c0128c5c0b7afe1b5cb5257e46a1db18b8ebc9946d94,affinity_rank_group,intermediate,selective,selective_p0.1_r06,32.88943402777778,True
results/phase4_core/replicate_frontiers.csv,0.1,0.0010169308505284,27.11199001736111,3ac98b3bd2edbbfc3b4339ca0066047ccba8e1cfa0ce798acbd27bab5b87d8af,contiguous_substring,intermediate,1,27.12778862847222,3f53151fb2f814971fd6c0128c5c0b7afe1b5cb5257e46a1db18b8ebc9946d94,affinity_rank_group,intermediate,selective,selective_p0.1_r06,32.88943402777778,True
results/phase4_core/replicate_frontiers.csv,0.1,0.0010370741441956,27.150889756944444,92e56b0f11cdce879476507882d715f1eecc12de134fc3982530e28ffd4eba29,affinity_rank_group,intermediate,1,27.150889756944444,92e56b0f11cdce879476507882d715f1eecc12de134fc3982530e28ffd4eba29,affinity_rank_group,intermediate,selective,selective_p0.1_r06,32.88943402777778,True
results/phase4_core/replicate_frontiers.csv,0.1,0.0014198390327956,27.152235243055557,6fb076d21f3b26febc2e6a328628b3ea581ce0709de4263bbe675d61bdb74942,contiguous_substring,intermediate,1,27.152235243055557,6fb076d21f3b26febc2e6a328628b3ea581ce0709de4263bbe675d61bdb74942,contiguous_substring,intermediate,selective,selective_p0.1_r06,32.88943402777778,True
results/phase4_core/replicate_frontiers.csv,0.1,0.0017562301521486,27.150683593750003,16cfd655e57fba08a658c1d50e1fe5976b2f905eee09ec260833cfb2b49d6f38,contiguous_substring,intermediate,1,27.152235243055557,6fb076d21f3b26febc2e6a328628b3ea581ce0709de4263bbe675d61bdb74942,contiguous_substring,intermediate,selective,selective_p0.1_r06,32.88943402777778,True
results/phase4_core/replicate_frontiers.csv,0.1,0.0017759494492432,27.142881944444444,e96a93c5fa6154fe18dcd30eb7bdbc3a6e3320a989da83ae67372a9adf58cbba,balanced_random_group,intermediate,1,27.152235243055557,6fb076d21f3b26febc2e6a328628b3ea581ce0709de4263bbe675d61bdb74942,contiguous_substring,intermediate,selective,selective_p0.1_r06,32.88943402777778,True
results/phase4_core/replicate_frontiers.csv,0.1,0.0034694526919377,27.15467664930556,0a19adabdd017fc722384804e89caf4ecf35837689486f63c24094087da5c2ba,affinity_rank_group,intermediate,1,27.15467664930556,0a19adabdd017fc722384804e89caf4ecf35837689486f63c24094087da5c2ba,affinity_rank_group,intermediate,selective,selective_p0.1_r06,32.88943402777778,True
results/phase4_core/replicate_frontiers.csv,0.1,0.0038329053564842,27.157150607638883,14f0105f9e20916e897f4df17fdec0d896085dd5f5320e129bc322820142f8a6,balanced_random_group,intermediate,1,27.157150607638883,14f0105f9e20916e897f4df17fdec0d896085dd5f5320e129bc322820142f8a6,balanced_random_group,intermediate,selective,selective_p0.1_r06,32.88943402777778,True
results/phase4_core/replicate_frontiers.csv,0.1,0.005544431045954,27.178526475694444,6edfbfdb62fbf79744d4ecfb6fe43de95b2133d87a10f24061ecc84297b1c267,contiguous_substring,intermediate,1,27.178526475694444,6edfbfdb62fbf79744d4ecfb6fe43de95b2133d87a10f24061ecc84297b1c267,contiguous_substring,intermediate,selective,selective_p0.1_r06,32.88943402777778,True
results/phase4_core/replicate_frontiers.csv,0.1,0.0060397766361768,27.2009765625,5d3c5ea59a3a81c2ffdcfc7029fe0ab078b39be0217f1ee2611101845014273b,contiguous_substring,intermediate,1,27.2009765625,5d3c5ea59a3a81c2ffdcfc7029fe0ab078b39be0217f1ee2611101845014273b,contiguous_substring,intermediate,selective,selective_p0.1_r06,32.88943402777778,True
results/phase4_core/replicate_frontiers.csv,0.1,0.0067875172352479,27.285536024305557,94ab69bff5420fbcf4c18d7a247ef0e4b9577d1295271abf78a62f51c3b59a0f,contiguous_substring,intermediate,1,27.285536024305557,94ab69bff5420fbcf4c18d7a247ef0e4b9577d1295271abf78a62f51c3b59a0f,contiguous_substring,intermediate,selective,selective_p0.1_r06,32.88943402777778,True
results/phase4_core/replicate_frontiers.csv,0.1,0.0072098975141863,27.24317491319445,ae330f3e6dd51f734f790820a896827f916e8d775c69ea1f205c55aa81507fe0,contiguous_substring,intermediate,1,27.285536024305557,94ab69bff5420fbcf4c18d7a247ef0e4b9577d1295271abf78a62f51c3b59a0f,contiguous_substring,intermediate,selective,selective_p0.1_r06,32.88943402777778,True
results/phase4_core/replicate_frontiers.csv,0.1,0.0073880903764576,27.206770833333334,bb2ba2d5c103ddf6a98d341d94ebe51e88d622a6cb807898cdf9fd63b491a80f,balanced_random_group,intermediate,1,27.285536024305557,94ab69bff5420fbcf4c18d7a247ef0e4b9577d1295271abf78a62f51c3b59a0f,contiguous_substring,intermediate,selective,selective_p0.1_r06,32.88943402777778,True
results/phase4_core/replicate_frontiers.csv,0.1,0.0075911254973755,27.270713975694445,d176c8d0ee881709b5af7061b49578d8041bef9dde73ceb9e47e4dd86f7ee987,affinity_rank_group,intermediate,1,27.285536024305557,94ab69bff5420fbcf4c18d7a247ef0e4b9577d1295271abf78a62f51c3b59a0f,contiguous_substring,intermediate,selective,selective_p0.1_r06,32.88943402777778,True
results/phase4_core/replicate_frontiers.csv,0.1,0.0125988013904676,27.290180121527783,c65bd191d1da1176a8030b84146455e1d1f9bf63bb8d4993a72ab07906c80b78,balanced_random_group,intermediate,1,27.290180121527783,c65bd191d1da1176a8030b84146455e1d1f9bf63bb8d4993a72ab07906c80b78,balanced_random_group,intermediate,selective,selective_p0.1_r06,32.88943402777778,True
